customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10470,individual,7,1,32.0,91.0,42.384224122253016,110.70689657973051,123.0,153.09112070198353,6922.707711306114,764.9746882010589,6157.7330231050555,6,3,10,4.928924418934994,4.0072556251504015,52.397293667025764,58.53153044260332,91.28516297784026,69.49627879453722,78.86641487761268,853,2,4,87,21900.746200982176,22,5538.119728983998,65,16362.626471998177,43,44,63.0,24.0,300,90,1500,365,-1.124374170433649,0.194225960526133,3.3333333333333335,1.5,15.023237220716394,20K_to_30K,5.476911403339996
10471,individual,8,0,8.0,72.0,10.056904639747104,118.3957105406925,80.0,128.4526151804396,29361.50449552194,324.78153477877623,29036.722960743162,4,5,5,1.9961889360679088,2.495236170084886,26.63860272072463,29.757227463023174,28.56124521387635,2.0646385403066407,2.3430123528417113,216,4,9,23,5789.852443937817,7,1762.1290046767267,16,4027.7234392610903,11,12,19.0,4.0,500,120,99,15,3.3070722031255206,0.29768798606776126,4.166666666666667,2.0,47.78890705651357,less_10K,-3.484114514027877
10472,individual,1,0,131.0,34.0,143.56787167931148,50.98817065726829,165.0,194.55604233657976,28340.380056467515,1071.1482120298715,27269.231844437643,7,4,12,12.075386832316886,7.318416262010233,24.56516657794953,27.441050763461895,48.58759617544936,53.49185161661625,60.704121650026636,478,8,5,49,12334.903032737087,33,8307.179593475998,16,4027.72343926109,24,25,11.0,38.0,1500,365,300,90,2.312999367023284,3.8875020764295902,4.109589041095891,3.0,30.751280443215617,50K_above,-1.654711144958834
10473,individual,7,0,19.0,93.0,35.42059569509527,95.50313513087406,112.0,130.92373082596933,10505.859804420928,593.8610590009372,9911.99874541999,5,6,4,4.7865321775691605,4.27368944425818,72.06862555763365,80.50581729639657,72.64528159703684,57.761170913813125,65.54907036926933,264,2,3,28,7048.516018706907,18,4531.188869168726,10,2517.3271495381805,14,14,22.0,6.0,1500,365,99,15,2.009146806857715,1.5353143525415007,4.109589041095891,3.0,11.399587461394235,20K_to_30K,14.433382378370172
10474,individual,1,0,50.0,69.0,65.7609595905204,96.45003768362884,119.0,162.21099727414924,5777.699305254545,53.10399268126562,5724.595312573279,5,6,5,5.807669981026574,4.880394942039138,31.099201857749534,34.7400362286852,74.29195772239507,48.96883228935746,55.57126669792678,939,1,10,95,23914.60792061272,31,7803.714163568362,64,16110.89375704436,47,48,84.0,11.0,128,28,2999,700,1.7140233710911916,16.04979965079636,4.571428571428571,1.0,18.807614925958806,30K_to_50K,6.306952698820763
10475,corporate,1,0,45.0,74.0,69.92771974518135,120.60431459581106,119.0,190.53203434099242,5709.200460908627,3668.9054391855075,2040.2950217231194,5,1,13,1.8778164029537419,1.577996977272052,32.84253937426327,36.68746911649809,79.51869468756101,41.45859722859721,47.04843174324618,484,7,4,50,12586.635747690905,32,8055.44687852218,18,4531.188869168725,25,25,37.0,13.0,300,90,300,90,-4.823051340329839,0.9148544907309962,3.3333333333333335,1.5,12.38975794468018,10K_to_20K,-4.316286520006137
10476,individual,2,0,146.0,5.0,255.04162279269087,9.84900802837832,151.0,264.8906308210692,12394.922073593185,236.1740310357114,12158.748042557474,7,3,6,6.956834780424662,4.607175351274611,76.91400189476016,85.91844975761981,78.77689849205271,49.450614948397565,56.11800778576303,383,8,5,40,10069.308598152726,9,2265.594434584363,31,7803.714163568362,20,20,18.0,22.0,999,180,99,15,6.583254311098413,1.4489023711345357,5.55,3.0,13.449351208325938,50K_above,12.135012115264285
10477,individual,9,1,53.0,57.0,70.45364328457826,61.23307503084948,110.0,131.68671831542775,8971.053904143642,50.9578012161419,8920.0961029275,5,7,5,5.33013147431551,4.845574067559554,81.2752948723002,90.79032642946103,74.43307126745101,63.43670472674538,71.98983255260826,392,2,2,41,10321.041313106543,24,6041.585158891635,17,4279.456154214909,20,21,3.0,38.0,128,28,500,120,0.5853182905169675,4.86313959545478,4.571428571428571,1.0,29.202649427550917,less_10K,27.203098085505424
10478,corporate,2,0,28.0,32.0,42.291420607100825,41.39322975842154,60.0,83.68465036552237,8525.09574792615,1297.4306729633524,7227.665074962799,3,4,13,2.2301441002442424,3.7169068337404036,34.65606204267178,38.71330384660562,99.93381043514663,70.06315983301454,79.5097281016053,266,7,10,29,7300.2487336607255,7,1762.1290046767267,22,5538.119728983998,14,15,29.0,0.0,2999,700,128,28,0.24518879812534589,5.2152636555932315,4.284285714285715,4.0,6.937740680278442,10K_to_20K,13.459318742419104
10479,individual,5,0,26.0,113.0,38.21384153232923,122.20993640346401,139.0,160.42377793579325,20492.38879875044,3299.446937671601,17192.941861078838,6,3,7,4.402728237320323,3.1674303865613833,41.02214832556308,45.824678251459346,15.751016233951653,66.15754484506031,75.0775216966714,900,6,2,92,23159.409775751268,53,13341.83389255236,39,9817.575883198908,46,46,91.0,1.0,128,28,1500,365,-2.0528057145629486,0.9960457557747316,4.571428571428571,1.0,66.70699478759909,10K_to_20K,-14.56602188774935
10480,individual,7,0,136.0,26.0,208.57153979674365,43.039070532792934,162.0,251.6106103295366,2223.4417499914166,506.52495718109566,1716.9167928103209,7,3,6,5.277890886155322,3.2579573371329147,27.220681779474987,30.40745146817421,2.8537700601347193,58.24186273483695,66.09457354214022,609,8,3,63,15859.161042090542,48,12083.17031778327,15,3775.990724307272,31,32,17.0,46.0,128,28,1500,365,-1.4343999416287294,3.1326366240791987,4.571428571428571,1.0,7.2377661132533095,less_10K,-10.455988900423119
10481,corporate,8,0,81.0,19.0,112.94572377495105,23.959545785284924,100.0,136.90526956023598,11573.354676408268,1554.0871836161468,10019.26749279212,4,1,14,2.0736806014172395,2.0736806014172395,29.195529634188198,32.613497987718,19.194381121041502,9.373288543665176,10.637082673703958,568,3,9,59,14852.230182275269,37,9314.11045329127,22,5538.119728983998,29,30,12.0,47.0,128,28,999,180,-0.4831144002875716,2.1862611038608977,4.571428571428571,1.0,37.673680587266496,less_10K,-10.842703837617226
10482,individual,8,1,6.0,9.0,8.004353528251862,11.511414092426044,15.0,19.515767620677906,17608.05933475891,2694.9865729648272,14913.072761794083,1,5,14,0.3433462797065072,2.2889751980433815,45.895887760248016,51.26899432441141,3.970473946278763,82.050214014814,93.11298865973076,1189,8,4,121,30459.65850941199,46,11579.704887875634,75,18879.953621536355,60,61,78.0,43.0,999,180,2999,700,1.1677916654428486,4.3200664985119195,5.55,3.0,19.105967160111664,30K_to_50K,-10.276216817934618
10483,individual,7,1,111.0,27.0,189.77367814349876,52.285116820545596,138.0,242.05879496404435,8654.50501194781,6276.214276807211,2378.290735140598,6,6,6,7.560514961209952,5.478634029862285,1.592306450812083,1.7787203684970665,3.589136144202121,78.04683349307977,88.56983506047843,407,8,9,43,10824.506743014179,33,8307.179593475998,10,2517.3271495381814,21,22,2.0,41.0,300,90,999,180,1.5198323664559719,0.5630465025534803,3.3333333333333335,1.5,18.781477890511738,10K_to_20K,-5.8425463859834155
10484,corporate,8,0,15.0,2.0,15.191308935619684,2.0503522542112105,17.0,17.241661189830893,23038.563723277257,1333.6737385743372,21704.88998470292,0,4,6,0.3012897751731407,1.772292795136122,57.38027494019949,64.09787747455387,31.230141173352266,75.99549234472633,86.24191297791826,451,3,10,47,11831.437602829452,11,2769.059864491999,36,9062.377738337453,23,24,31.0,16.0,300,90,300,90,0.14087452301764652,0.9778363451098733,3.3333333333333335,1.5,49.99688308002877,20K_to_30K,-1.670770906110473
10485,individual,9,1,24.0,140.0,26.663508097923213,261.20928622079646,164.0,287.8727943187197,9160.785214288964,3301.0378872070246,5859.74732708194,7,3,5,5.458529899463333,3.3283718899166663,38.74493820595638,43.28087142267567,92.73888159183791,24.50455270702923,27.808484910343225,482,6,8,50,12586.635747690905,16,4027.72343926109,34,8558.912308429815,25,25,39.0,11.0,99,15,128,28,-0.3869193518625674,8.837394639050867,6.6,0.5,59.640528738860446,less_10K,14.841691851227658
10486,individual,6,0,104.0,40.0,154.1517259347991,69.96484135791148,144.0,224.11656729271056,10502.675091263483,1140.0210898393832,9362.6540014241,6,6,13,4.564827571288932,3.170019146728425,78.04766416742171,87.1848317247037,49.47198078891335,47.6166236962129,54.03674073829519,959,7,8,97,24418.073350520357,42,10572.774028060361,55,13845.299322459996,48,49,37.0,60.0,1500,365,2999,700,7.5695228510323185,1.4726601768429761,4.109589041095891,3.0,11.396131826457774,less_10K,1.407891824095164
10487,individual,3,0,59.0,36.0,78.29577793222865,55.008362414413924,95.0,133.30414034664255,2642.3798351110445,1517.7230170340495,1124.6568180769948,4,7,12,3.6138702301275623,3.8040739264500654,67.90310936657444,75.85263731928691,22.20215551380873,62.85760103177592,71.33264869964763,536,2,3,55,13845.299322459996,18,4531.188869168726,37,9314.110453291269,27,28,17.0,38.0,500,120,500,120,1.6331113933811348,1.3104421104130215,4.166666666666667,2.0,4.300748429542716,20K_to_30K,5.575127077486667
10488,corporate,9,0,45.0,126.0,64.61892444368948,243.71801724103432,171.0,308.3369416847238,5244.039343422997,4518.758126245974,725.281217177023,7,3,8,5.480392788238199,3.2049080632971925,42.30395904961899,47.25655265118524,65.33051362053364,4.058476480255803,4.60567810845215,1056,1,5,107,26935.40050005854,79,19886.88448135163,28,7048.516018706909,53,54,15.0,92.0,500,120,2999,700,-3.5754519777937754,1.337870020241747,4.166666666666667,2.0,8.5352202855192,10K_to_20K,9.345086018782506
10489,individual,1,1,14.0,35.0,25.01135609851848,54.3750447138061,49.0,79.38640081232458,17464.462541555295,4456.08710847794,13008.375433077354,2,5,5,1.600149182075099,3.2656105756634677,5.941820297392257,6.637438907272375,32.27437824312192,41.50701003460419,47.1033720150156,712,4,1,73,18376.488191628723,20,5034.654299076363,53,13341.83389255236,36,37,35.0,38.0,300,90,1500,365,0.827765099571329,0.7598822639355388,3.3333333333333335,1.5,37.90030933497243,50K_above,-7.945391739147417
10490,individual,7,0,230.0,45.0,280.1511337456061,65.24072428129155,275.0,345.39185802689764,14383.406823308265,631.3070871213989,13752.099736186867,12,3,8,9.638933568305104,3.505066752110947,34.01500045658533,37.9971921332784,57.149159525776646,70.8166289058196,80.36478689790398,440,5,10,46,11579.704887875634,14,3524.2580093534534,32,8055.446878522181,23,23,26.0,20.0,1500,365,128,28,1.6516773486899168,2.033467053644313,4.109589041095891,3.0,15.60699525098553,10K_to_20K,-1.0748094728014408
10491,individual,5,0,94.0,23.0,159.82627102733875,42.36232458287977,117.0,202.18859561021853,3512.007515308047,1008.1240933270877,2503.883421980959,5,4,13,4.615128133475719,3.9445539602356567,1.714236210068176,1.9149246438764367,71.21855095897567,38.97711546977929,44.23237348377077,303,7,7,32,8055.44687852218,9,2265.594434584363,23,5789.852443937816,16,16,18.0,14.0,2999,700,128,28,-0.8416358747872953,0.5818291226606453,4.284285714285715,4.0,2.858079032640012,less_10K,-1.407763058821021
10492,individual,3,1,164.0,83.0,212.9856739733292,161.3919563514012,247.0,374.3776303247304,4330.180549626729,717.489484071383,3612.691065555346,11,3,5,10.704369286337162,4.333752747504924,74.17556661014417,82.85942138021586,90.28711390882809,64.5568670352779,73.26102558462905,1095,1,9,111,27942.33135987381,56,14097.032037413814,55,13845.299322459996,55,56,33.0,78.0,500,120,2999,700,1.039911628125798,0.5194619073625242,4.166666666666667,2.0,7.04781990499142,less_10K,4.203151882600258
10493,corporate,6,0,99.0,181.0,121.7464842868546,227.58590932317446,280.0,349.33239361002904,3219.1835650277085,531.6568602148968,2687.5267048128117,12,2,7,2.8706034748574747,1.0252155267348124,59.141124172505926,66.06487220333771,7.371046229155365,49.250475153938154,55.89088327870817,469,7,1,49,12334.903032737087,21,5286.387014030181,28,7048.516018706907,24,25,40.0,9.0,1500,365,999,180,0.9415093919105297,0.6769846122608842,4.109589041095891,3.0,3.493037722469302,30K_to_50K,-4.560491970144354
10494,individual,5,1,37.0,65.0,46.21661477597766,82.69379996542429,102.0,128.91041474140195,15401.200714303444,1020.4006862641952,14380.80002803925,5,3,13,4.67130618219275,4.579711943326226,20.8962523074761,23.34261070512239,59.764335390351754,56.53687415875262,64.1597025140007,488,2,1,51,12838.368462644725,22,5538.119728983998,29,7300.248733660726,25,26,32.0,19.0,500,120,500,120,1.5413122358790101,6.446092165104432,4.166666666666667,2.0,25.06705845426993,30K_to_50K,5.849532119125283
10495,individual,1,0,1.0,4.0,1.149678159980824,4.114374339844729,5.0,5.264052499825553,19482.479364695337,141.23501450443607,19341.2443501909,0,6,8,0.20574069093988978,4.114813818797796,43.54699633511269,48.645114342548936,64.82123182103501,3.812284610257489,4.326292355782058,508,2,1,53,13341.83389255236,12,3020.7925794458174,41,10321.041313106543,26,27,42.0,11.0,999,180,300,90,-7.294951048790457,2.132767726476807,5.55,3.0,21.13984306065032,10K_to_20K,-4.128754943574738
10496,individual,8,1,87.0,134.0,170.73475282460237,188.15229489861224,221.0,358.8870477232146,6833.8328903037445,123.72451359909125,6710.108376704653,9,4,13,10.803338095895496,4.888388278685745,30.794105644108193,34.39922190285086,8.433988342815034,48.118355613280215,54.60612082907325,239,2,8,25,6293.317873845453,10,2517.3271495381814,15,3775.990724307271,12,13,12.0,13.0,500,120,99,15,3.3742795706391724,2.593593801374665,4.166666666666667,2.0,11.122774886562086,less_10K,4.443897548278796
10497,corporate,3,0,124.0,43.0,161.60260366643934,61.046918026174836,167.0,222.64952169261417,3885.313399558512,1335.7904218434035,2549.522977715109,7,7,13,5.46619765929641,3.273172251075694,13.683312367846284,15.28524010235789,22.903382193673515,68.73158014873327,77.99861243261236,446,7,9,47,11831.437602829452,37,9314.11045329127,10,2517.3271495381814,23,24,30.0,17.0,500,120,128,28,-1.000160945446011,6.9261596158887215,4.166666666666667,2.0,6.323752277927266,20K_to_30K,-4.943135396777789
10498,individual,4,0,74.0,62.0,83.19206711028518,92.59394932406568,136.0,175.78601643435087,4853.81234791948,3250.2125068417695,1603.599841077711,6,2,11,2.6865640354038436,1.9754147319145907,12.528784506276493,13.995549777782356,8.675690295776374,55.1434785591029,62.57843633174214,598,3,9,61,15355.695612182904,16,4027.72343926109,45,11327.972172921814,30,31,50.0,11.0,500,120,300,90,-3.718640415079344,2.4995806610072897,4.166666666666667,2.0,7.900085201691862,20K_to_30K,-9.224629670097595
10499,corporate,10,0,49.0,141.0,73.3912217438803,183.1529605410261,190.0,256.54418228490636,8038.103945218896,723.2179944204119,7314.885950798484,8,2,4,4.806533702728249,2.529754580383289,7.957484290169928,8.889079976848679,83.99587095702485,19.446111164847107,22.068017129624508,589,6,10,61,15355.695612182904,46,11579.704887875634,15,3775.9907243072703,30,31,0.0,61.0,500,120,500,120,-0.3882519425959863,3.926583028924191,4.166666666666667,2.0,13.082851473338048,less_10K,-2.391624010644235
10500,individual,3,1,71.0,59.0,138.30901344134267,61.3481527378025,130.0,199.65716617914518,5776.998317103418,2437.9547262978217,3339.043590805597,6,7,5,6.997405547337417,5.382619651798013,50.38238712221486,56.28073549666476,59.09720456039895,0.3129704953356944,0.35516809472015964,136,7,6,15,3775.9907243072716,5,1258.6635747690907,10,2517.327149538181,7,8,13.0,2.0,300,90,128,28,-0.15583436704388615,0.939398184403847,3.3333333333333335,1.5,12.536888708991794,20K_to_30K,2.562034247050077
10501,individual,9,0,111.0,5.0,203.96079308352134,9.446550728121538,116.0,213.40734381164287,19321.313956319394,1895.0124068258463,17426.30154949355,5,1,8,4.390046920110338,3.7845232069916706,52.09204077398394,58.1905410946551,30.985714606536384,48.99785171931243,55.60419879791888,452,7,4,47,11831.437602829452,19,4782.921584122544,28,7048.516018706908,23,24,6.0,41.0,2999,700,99,15,-0.31884238006127186,0.7275259471523577,4.284285714285715,4.0,15.723725550390132,50K_above,11.22574492198406
10502,individual,8,0,117.0,10.0,220.21540862004952,13.546132895534896,127.0,233.7615415155844,5778.647370980711,3631.207563363451,2147.43980761726,5,3,13,3.628680240881463,2.857228536127136,80.52279677135378,89.94973214641576,73.47651061658932,21.14621725501561,23.997347369587295,425,2,6,44,11076.239457967997,16,4027.72343926109,28,7048.516018706907,22,22,11.0,33.0,99,15,99,15,-0.6507279287657101,0.36700468066802205,6.6,0.5,37.621402154822334,less_10K,0.9060726212967509
10503,individual,4,0,51.0,11.0,79.34370497284473,14.865008288810898,62.0,94.20871326165563,27985.959860148007,1846.8442065678473,26139.11565358016,3,5,10,1.7276308992238478,2.786501450361045,24.242361265622247,27.08045410582557,84.85744424491843,55.46805360553991,62.94677361130931,390,1,6,41,10321.041313106543,14,3524.2580093534534,27,6796.78330375309,20,21,35.0,6.0,128,28,300,90,1.2887497361348794,2.167821624327671,4.571428571428571,1.0,91.10012975308595,20K_to_30K,-1.708855633646582
10504,corporate,4,0,66.0,36.0,125.98890167620984,48.81296186656871,102.0,174.80186354277856,43865.6627109101,2284.9703061423434,41580.69240476776,4,2,11,2.210950238483485,2.1675982730230245,62.563543152941655,69.88795936531419,44.13178251669089,14.864500138162523,16.868670599048052,471,5,5,49,12334.903032737087,16,4027.72343926109,33,8307.179593475998,24,25,20.0,29.0,2999,700,500,120,-1.78182226257226,13.485486762515706,4.284285714285715,4.0,35.697967700935955,20K_to_30K,-3.620731487625786
10505,individual,6,0,24.0,47.0,45.693087400755694,69.5424084144915,71.0,115.23549581524719,6247.272418369921,5608.169036822954,639.1033815469668,3,8,7,2.6719277970215156,3.763278587354247,68.17259552620943,76.15367266391317,69.90489024586194,23.991532176241435,27.226294169721534,609,1,7,63,15859.161042090542,38,9565.843168245088,25,6293.3178738454535,31,32,58.0,5.0,2999,700,99,15,-0.7750638534777716,1.9080767192339727,4.284285714285715,4.0,5.084043309220314,20K_to_30K,6.088266366110379
10506,individual,2,0,16.0,14.0,30.542757213888216,23.910373526803397,30.0,54.45313074069161,12562.900548090849,4402.2338715999595,8160.66667649089,1,5,7,1.4331428827067112,4.777142942355704,62.02629269452172,69.28781211797461,0.03019561901067558,21.907956251074346,24.8617911172768,1059,4,6,107,26935.40050005854,51,12838.368462644725,56,14097.032037413814,53,54,79.0,28.0,1500,365,2999,700,1.8146051389516298,0.4821359706039777,4.109589041095891,3.0,13.631619518327744,50K_above,-3.5058860693471035
10507,individual,8,0,29.0,29.0,57.603580281654175,39.50638364728283,58.0,97.109963928937,278.91760704355255,47.91862164806111,230.99898539549142,3,2,14,1.7606271067614336,3.0355639771748852,20.900198067798723,23.347018402052512,13.797843454016334,75.83037918321216,86.05453772094617,835,6,5,85,21397.28077107454,19,4782.921584122544,66,16614.359186951995,42,43,24.0,61.0,2999,700,1500,365,2.831625911027999,17.16257974670998,4.284285714285715,4.0,0.22698372969039107,less_10K,0.5750888260430198
10508,individual,10,0,108.0,41.0,157.95493461444855,80.3213914256362,149.0,238.27632604008474,5033.425013821972,3189.8127211618144,1843.6122926601577,7,3,10,3.0524505573423473,2.048624535129092,82.10202993086361,91.71384871203885,11.698421559637195,2.4192371977574907,2.7454213065101984,617,3,10,63,15859.161042090542,50,12586.635747690905,13,3272.5252943996366,31,32,39.0,24.0,1500,365,999,180,-4.037494158709647,1.5680716774270462,4.109589041095891,3.0,5.461615683400578,10K_to_20K,-7.917240063223168
10509,individual,3,1,218.0,2.0,223.3412646737418,3.8047007405661923,220.0,227.145965414308,427.86736285171315,0.8693364380733817,426.99802641363976,10,1,12,4.734825897770549,2.1521935898957043,1.8456417855620633,2.061714084782018,32.86467469363181,46.20235968665659,52.43179247259163,616,2,9,63,15859.161042090542,45,11327.972172921814,18,4531.188869168727,31,32,26.0,37.0,999,180,500,120,1.153420174005862,8.887486433901802,5.55,3.0,0.464265801705418,20K_to_30K,-5.106755617968149
10510,individual,2,0,18.0,93.0,24.812587600553638,142.22974001823894,111.0,167.04232761879257,4675.465697251454,1365.5741032238664,3309.8915940275874,5,1,13,1.1501247709704006,1.0361484423156762,25.803845821965055,28.824744210311458,51.209060128484154,41.27206929531713,46.836754375371235,397,1,2,41,10321.041313106543,30,7551.981448614543,11,2769.059864492,20,21,6.0,35.0,2999,700,99,15,1.4468032493382743,2.776762069980549,4.284285714285715,4.0,3.804903724976769,10K_to_20K,8.000167732809476
10511,individual,2,0,5.0,179.0,8.097547045742278,262.4314646332159,184.0,270.52901167895817,11228.578730234241,5806.261781929983,5422.316948304258,8,3,10,4.415817798047612,2.3999009771997892,48.23060048599277,53.87703568338069,50.74755651676456,49.49311936616596,56.16624304531936,534,4,8,55,13845.299322459996,24,6041.585158891635,31,7803.714163568361,27,28,53.0,2.0,999,180,300,90,-0.9140968897518938,2.5657411915440944,5.55,3.0,12.183787684715973,50K_above,5.486929688112995
10512,corporate,8,0,58.0,7.0,99.7729421918157,8.905247342788956,65.0,108.67818953460466,8264.79338927364,757.5293616987442,7507.264027574896,3,2,9,2.322626364889174,3.573271330598729,66.25281936989776,74.00914517647817,99.68100102684636,12.41808866361726,14.092411126461657,567,2,3,59,14852.230182275269,35,8810.645023383635,24,6041.585158891634,29,30,25.0,34.0,500,120,128,28,-0.539864791036996,1.145852748023483,4.166666666666667,2.0,13.451812157020898,20K_to_30K,5.33512654187381
10513,individual,2,1,6.0,106.0,11.178673068169235,146.59080777487284,112.0,157.7694808430421,22659.224969872506,4757.734370476009,17901.490599396497,5,3,12,1.7436340998303586,1.5568161605628204,60.9462255863197,68.08129978881657,55.29590557054992,49.79395378901084,56.50763876913496,295,1,10,31,7803.714163568362,24,6041.585158891635,7,1762.1290046767272,15,16,19.0,12.0,999,180,99,15,2.4853460072016165,1.0072588978876291,5.55,3.0,24.586832649601245,30K_to_50K,11.633915007177588
10514,individual,1,0,156.0,93.0,274.4982404435716,159.86615229024272,249.0,434.3643927338143,4930.3292171625235,820.2334182099436,4110.09579895258,11,2,7,6.348607452375269,2.549641547138662,65.68810478136912,73.37831852844754,95.41097502465738,16.0131425678633,18.1721837076367,1144,3,6,116,29200.994934642902,49,12334.903032737087,67,16866.091901905813,58,58,21.0,95.0,500,120,2999,700,-3.4441718902287146,6.78462377528193,4.166666666666667,2.0,8.024624376892127,less_10K,-4.841297045769598
10515,corporate,10,0,47.0,40.0,76.75767844568458,49.99927489793745,87.0,126.75695334362203,12712.862458840207,2563.831840204468,10149.03061863574,4,3,13,2.2163016347691906,2.547473143412863,28.818514710821702,32.192345311311186,36.47854207312032,39.75192634015616,45.11165157771714,450,8,5,47,11831.437602829452,14,3524.2580093534534,33,8307.179593475998,23,24,39.0,8.0,999,180,500,120,-0.4396285500972956,2.715952542992669,5.55,3.0,13.794338605512378,20K_to_30K,-5.250690952542694
10516,individual,2,0,1.0,55.0,1.453869143912845,103.05874543999683,56.0,104.51261458390967,26334.028155424563,399.69418142518305,25934.33397399938,3,5,9,3.1846037324438212,5.6867923793639665,76.92994321484122,85.93625735408746,9.990241145009692,54.68901227424517,62.06269466627193,728,6,6,75,18879.95362153636,44,11076.239457967997,31,7803.714163568362,37,38,42.0,33.0,1500,365,1500,365,0.2152189094120096,3.3967385284167766,4.109589041095891,3.0,28.57424930059089,50K_above,2.6287031111797017
10517,individual,6,0,28.0,100.0,43.84786966398843,142.83483619376403,128.0,186.68270585775247,9295.53866489817,5501.639186859449,3793.8994780387206,6,1,13,5.187614684651717,4.052823972384154,4.895799715680758,5.468958987085848,11.921530809435865,70.45807159135336,79.95788554418259,494,2,6,51,12838.368462644725,31,7803.714163568362,20,5034.654299076363,25,26,31.0,20.0,1500,365,500,120,-6.961363740624568,7.766385120505127,4.109589041095891,3.0,10.08630497493291,10K_to_20K,-4.5865100027001855
10518,individual,6,1,36.0,77.0,52.86893748998271,95.57194700199764,113.0,148.44088449198034,1567.9789070894788,1297.6015425324076,270.37736455707113,5,8,12,8.017006833477867,7.094696312812271,73.9665148133914,82.62589554807128,81.6969731444806,24.988386306614963,28.357553465646312,355,4,10,37,9314.11045329127,28,7048.516018706907,9,2265.5944345843636,18,19,33.0,4.0,128,28,128,28,2.8768387232243042,5.129535133500571,4.571428571428571,1.0,5.104098004848564,10K_to_20K,15.70790946742208
10519,corporate,7,0,63.0,110.0,97.10921037447466,184.95344781866285,173.0,282.0626581931375,6731.732613000722,481.7503739392672,6249.982239061455,8,5,4,5.167403701957762,2.986938556044949,88.6241635639505,98.99953918532358,99.62232382420981,38.37848146152963,43.55302605865112,949,6,5,97,24418.073350520357,61,15355.695612182904,36,9062.377738337453,48,49,35.0,62.0,128,28,2999,700,7.851850238961157,1.8008066933379527,4.571428571428571,1.0,21.913192099611724,30K_to_50K,8.136594304317473
10520,corporate,4,0,173.0,65.0,243.52672796693207,115.52887545335447,238.0,359.05560342028656,1931.8850896515246,793.6381432279215,1138.246946423603,10,2,9,9.102052119624625,3.824391646901103,20.694567549354485,23.11731438285769,22.08893399635613,84.78871941243493,96.2207248807143,609,4,1,63,15859.161042090542,19,4782.921584122544,44,11076.239457967997,31,32,32.0,31.0,128,28,999,180,-0.8158834256670969,0.785341001377944,4.571428571428571,1.0,6.288688442876056,10K_to_20K,-4.648710481981613
10521,individual,6,0,32.0,27.0,61.730477232278005,39.81087880070494,59.0,101.54135603298295,2887.4506360143255,1092.1631776158938,1795.2874583984317,3,1,9,2.33712639718869,3.9612311816757457,8.353779611561734,9.331770238977677,99.68097218814736,38.91403943219533,44.16079294686692,683,2,4,70,17621.29004676727,34,8558.912308429815,36,9062.377738337455,35,35,28.0,42.0,128,28,999,180,-0.2362674435225752,0.7280351319275015,4.571428571428571,1.0,9.399253372442466,20K_to_30K,3.55182053718098
10522,individual,6,0,10.0,108.0,15.253231012469456,209.3142220759187,118.0,224.56745308838816,7004.968981230915,2473.30455036978,4531.664430861136,5,3,4,2.1157874625697572,1.7930402225167434,44.110050262931885,49.2740859136077,6.248773736412961,66.80917854693975,75.81701472812703,420,7,6,44,11076.239457967997,26,6545.050588799271,18,4531.188869168725,22,22,8.0,36.0,999,180,300,90,-0.1565530589862385,2.5554586425312005,5.55,3.0,7.6008778008147955,10K_to_20K,-2.4497976756137314
10523,individual,5,0,108.0,102.0,139.37703343007064,106.11625484270934,210.0,245.49328827277998,4147.445805058208,1158.8814351798733,2988.5643698783347,9,5,14,6.515764522180931,3.102745010562348,48.13472809742581,53.76993935764921,41.28156148479742,2.1649000194395214,2.4567920191302384,408,1,3,43,10824.506743014179,23,5789.852443937817,20,5034.654299076362,21,22,23.0,20.0,128,28,300,90,-0.43057170213875606,8.490910890161441,4.571428571428571,1.0,13.500800146673855,10K_to_20K,1.4901292922421208
10524,corporate,1,0,34.0,327.0,53.413625086766956,552.1557986850887,361.0,605.5694237718557,7412.076814997987,1794.1888995004997,5617.8879154974875,16,5,14,22.368272158297053,6.196197273766497,60.49059513005938,67.57232793063908,73.87001744727792,6.047791432497108,6.863211044993111,31,6,1,5,1258.6635747690907,3,755.1981448614544,2,503.46542990763635,2,3,2.0,3.0,128,28,128,28,-1.3519626989567972,0.5129052578429201,4.571428571428571,1.0,24.127854215488238,20K_to_30K,8.591893858462221
